-48.367576	-19.919024
-50.832664	-35.883974
-54.575344	-31.642636
-37.953839	-41.611300
-57.604525	-33.852885
-53.099754	-27.846968
-64.884688	-37.819624
-40.854739	-23.889867
-55.723268	-24.259664
-31.251310	-35.887914
-47.954629	-27.771467
-38.687772	-21.724482
-36.949758	-14.975132
-47.930374	-31.428058
-70.232224	-57.896782
-57.025133	-45.383988
-48.310751	-24.018476
-34.278989	-25.267516
-54.493225	-22.809498
-45.627874	-19.534641
-52.474326	-21.326734
-37.968557	-35.692084
-60.417798	-43.266134
-46.002624	-35.692928
-45.017347	-14.546716
-52.045847	-49.982450
-58.655264	-15.417526
-56.492379	-44.200456
-52.283477	-29.885473
-58.277490	-8.428468
-40.714112	-45.432420
-58.790567	-21.114013
-29.720606	-47.172489
-51.104617	-27.381253
-47.381857	-27.128641
-30.455220	-59.616768
-60.227765	-65.245885
-53.172615	-2.862939
-40.216132	-36.936543
-47.236818	-30.346548
-49.381275	-39.118239
-52.461680	-11.495795
-47.817599	-39.896805
-45.130545	-39.422472
-33.402148	-32.650980
-48.247414	-30.322679
-53.844219	-32.662344
-54.710282	-41.417792
-55.800841	-15.710493
-43.346908	-37.427404
-29.401917	-28.431758
-51.753926	-28.317157
-53.060011	-17.317686
-52.435799	-42.543979
-59.890675	-33.292387
-48.315449	-27.823538
-38.018505	-8.902694
-74.753009	-42.662031
-39.255528	-28.054122
-36.010022	-32.863710
-44.934122	-15.555903
-44.996406	-14.320777
-37.453330	-24.215962
-39.268504	-35.709214
-43.232681	-35.309240
-50.752791	-21.838571
-45.612837	-30.846668
-35.706687	-12.841054
-40.355473	-34.938633
-57.586787	-28.736778
-66.198830	-33.985142
-48.136996	-29.811288
-72.248601	-19.258394
-49.194298	-33.275041
-48.869770	-18.220051
-41.443505	-39.199675
-39.347595	-36.056603
-30.958825	-23.400343
-60.883238	-36.097452
-43.679203	-49.112124
-45.469765	-31.850197
-61.051060	-31.100232
-57.459710	-45.551852
-43.579392	-48.620991
-67.857561	-24.457852
-46.529487	-30.852701
-51.511274	-26.698394
-47.481277	-27.412051
-54.351623	-23.893665
-38.412909	-26.533685
-56.093705	-36.117176
-25.650183	-33.776842
-60.048462	-53.064742
-48.303637	-25.456244
-47.965764	-30.850650
-57.045344	-28.771780
-31.557106	-31.131168
-46.392671	-35.184338
-43.923279	-44.427488
-32.783959	-31.140816
-49.126658	-29.827325
-65.876482	-24.442998
-49.063195	-40.873367
-68.160604	-49.870539
-52.604747	-32.875885
-43.258619	-34.455896
-57.257944	-24.260095
-38.542587	-19.169506
-56.419784	-59.571773
-39.535314	-35.979976
-72.248162	-47.858972
-45.508746	-26.340021
-55.280333	-24.533478
-50.661799	-28.165325
-49.944875	-27.082288
-64.603017	-24.739581
-31.093062	-25.157066
-47.169990	-38.030332
-50.933667	-24.981526
-63.497081	-44.735859
-34.478132	-30.733783
-61.535782	-32.345241
-28.512626	-42.486787
-29.932455	-17.079467
-62.062852	-44.116434
-59.362500	-29.524161
-58.712420	-30.731902
-49.473989	-33.776826
-48.947002	-28.722979
-58.322094	-39.739093
-36.435180	-24.240937
-56.564507	-31.687793
-50.928113	-29.360994
