87.827885	-45.186127
86.313344	-51.721384
82.857541	-53.524682
83.150022	-56.088296
96.277448	-40.577674
80.419899	-59.132527
78.364856	-44.008432
88.824563	-52.395373
90.460675	-45.570735
83.967570	-50.782226
97.869464	-40.907987
87.639180	-52.337128
97.486592	-49.657747
92.935481	-49.657112
97.301439	-46.957218
92.658292	-53.294402
98.096667	-55.771286
87.352703	-40.915536
91.267212	-44.823116
84.922820	-39.523877
99.259927	-66.721559
77.303470	-47.047209
97.005159	-33.234134
85.683515	-49.562369
86.019328	-50.825292
80.104745	-38.708488
81.109342	-53.366593
93.602608	-51.370526
101.283571	-59.913496
92.780469	-57.486478
79.917787	-54.139340
96.055804	-63.826937
98.510786	-37.435017
94.558700	-33.295230
84.268157	-40.387938
73.116942	-48.306723
98.927077	-41.011049
89.753143	-46.818932
88.922168	-57.330040
101.381474	-42.623353
81.210966	-52.633729
92.468155	-33.881232
86.714411	-47.759092
99.813789	-42.344208
85.139723	-33.673485
89.067710	-50.098712
80.614542	-61.035620
80.036847	-41.481069
90.368864	-38.241570
89.529713	-49.842111
85.085809	-48.351287
85.209087	-51.026440
89.640487	-40.722754
90.084548	-32.647754
97.576177	-43.670405
90.787434	-53.937398
87.204071	-45.311961
96.250478	-60.176084
88.306448	-44.112672
89.583829	-38.926822
99.927280	-41.723089
73.481860	-47.637637
93.765345	-72.205792
101.806626	-51.741682
91.949896	-42.681125
90.370236	-56.102148
88.498423	-52.110200
82.393780	-74.298053
88.490621	-46.603249
91.851853	-45.527929
92.982072	-54.747406
95.157423	-35.055263
106.692663	-50.566325
95.027891	-40.093756
94.447059	-40.139090
80.819845	-52.039077
113.344252	-49.349732
92.171365	-48.782992
95.068189	-45.363983
79.997845	-59.855323
91.930491	-48.887457
78.844669	-50.823890
91.166264	-49.221705
100.861986	-50.426007
99.614380	-61.904374
92.860821	-34.080433
88.343282	-59.596062
84.366318	-36.919029
99.550150	-38.168253
80.283407	-45.509325
95.288213	-46.640618
102.950891	-44.745135
91.801248	-54.557705
97.239903	-48.907558
99.387909	-46.415381
86.342216	-42.931296
93.604344	-30.646837
92.066719	-57.673980
88.229658	-41.304637
94.115330	-54.570157
75.953403	-35.388460
98.498298	-55.936132
92.122498	-53.815404
91.923446	-55.599676
92.310895	-34.014931
89.423049	-39.053123
93.924655	-45.918552
95.847417	-54.502043
99.412048	-47.357091
94.589601	-42.457444
69.997989	-57.077109
96.923897	-52.012571
89.535225	-41.146467
88.778163	-35.080668
87.101119	-41.404252
90.737603	-45.959794
100.937210	-36.953743
95.637718	-48.175691
96.629134	-51.748448
84.915020	-38.707106
103.682048	-47.897998
95.774644	-46.943786
91.846750	-57.114594
95.489882	-44.903394
91.768731	-41.813973
98.536082	-57.889030
83.432280	-43.840044
111.589048	-45.621629
95.638160	-43.344095
73.933961	-49.912718
92.408464	-32.643883
82.207667	-33.266155
93.441592	-40.331543
78.569291	-38.803391
89.359277	-50.886142
103.711196	-45.455667
94.115880	-43.452060
101.430189	-26.464894
92.078293	-47.572788
71.012593	-53.324820
95.233007	-49.677536
80.291325	-42.656872
99.274885	-39.789075
93.431336	-55.483965
87.156947	-62.207617
87.981337	-43.911839
92.948809	-37.847789
102.759782	-38.897748
85.044308	-50.628373
87.096455	-49.271697
83.386391	-53.664267
91.180550	-45.382748
89.045379	-52.274873
93.233113	-46.049475
79.178841	-65.132398
104.729952	-55.287939
85.366504	-50.400128
92.104663	-51.670871
77.571588	-45.402894
84.938702	-51.098386
94.591773	-30.603151
89.537657	-47.568427
94.707619	-55.057428
87.325744	-47.833568
81.420080	-43.374251
90.393104	-54.310962
92.174135	-45.690692
89.037786	-41.580896
84.252743	-47.292467
87.559895	-49.411046
83.369723	-43.250511
108.760896	-38.744032
92.154902	-51.101707
100.146150	-32.907096
89.682110	-53.746853
99.878493	-47.125350
91.513704	-38.212088
76.703486	-52.101281
80.773155	-45.162860
84.637527	-51.293642
93.360013	-56.265233
94.205154	-35.782066
87.239973	-43.866980
93.014798	-39.630498
86.660696	-46.265129
79.627656	-47.768625
94.742426	-46.746541
97.334746	-46.698333
90.007854	-44.030083
85.654210	-45.754587
95.361540	-50.501036
89.531711	-34.336096
89.721787	-46.454722
83.042920	-50.575518
79.611724	-49.622670
87.317322	-21.325775
97.098302	-58.868997
81.427119	-55.271214
95.729272	-62.245918
101.415890	-48.921641
86.834205	-41.854152
103.448788	-48.370871
83.262875	-53.026299
77.327375	-38.844293
93.645311	-51.670617
87.749515	-54.868667
83.705989	-37.716103
97.105592	-41.854853
90.601405	-55.855512
94.468615	-52.774184
82.844707	-48.580070
79.590820	-51.677539
88.870616	-51.154446
95.488921	-45.705806
89.175128	-56.136066
85.693286	-45.373680
89.416966	-32.223113
94.280567	-45.717123
87.947777	-47.427575
96.990958	-50.540245
95.821979	-57.257204
99.849383	-57.454485
85.507904	-43.028912
84.668058	-51.204111
95.486784	-42.823274
96.269652	-52.009747
83.524089	-40.049463
85.990462	-53.198581
86.442527	-41.928495
86.603780	-64.126562
86.531529	-53.417160
86.613041	-58.030794
99.268435	-59.562453
86.389229	-44.449221
102.655953	-51.201049
91.860916	-59.754898
91.509498	-60.690736
90.889396	-51.472642
87.177056	-65.196694
78.360664	-35.984904
97.112031	-47.250828
97.009111	-26.786522
99.946336	-34.586028
91.898059	-55.282458
100.032641	-38.896072
77.197119	-42.863381
100.422128	-51.093813
101.387039	-46.300600
89.397385	-37.971022
84.058842	-60.753389
81.451873	-40.294588
